"x","y","L1","L2","L3"
287708.12989628,8664192.54759669,82,50,48
287708.189750232,8664192.54759669,103,24,71
287708.249604184,8664192.54759669,97,23,58
287708.309458135,8664192.54759669,85,25,58
287708.369312087,8664192.54759669,77,32,35
287708.429166039,8664192.54759669,69,31,38
287708.48901999,8664192.54759669,64,27,44
287708.548873942,8664192.54759669,62,29,35
287708.608727893,8664192.54759669,60,33,20
287708.668581845,8664192.54759669,58,27,22
287708.728435797,8664192.54759669,62,20,23
287708.788289748,8664192.54759669,56,26,24
287708.8481437,8664192.54759669,52,31,25
287708.907997651,8664192.54759669,46,30,40
287708.967851603,8664192.54759669,52,31,37
287709.027705555,8664192.54759669,59,30,34
287709.087559506,8664192.54759669,56,32,36
287709.147413458,8664192.54759669,56,26,42
287709.20726741,8664192.54759669,56,27,33
287709.267121361,8664192.54759669,54,30,24
287709.326975313,8664192.54759669,52,27,32
287709.386829264,8664192.54759669,48,29,36
287709.446683216,8664192.54759669,48,30,39
287709.506537168,8664192.54759669,53,28,35
287709.566391119,8664192.54759669,46,31,30
287709.626245071,8664192.54759669,40,30,29
287709.686099023,8664192.54759669,49,26,25
287709.745952974,8664192.54759669,54,24,22
287709.805806926,8664192.54759669,57,23,21
287709.865660877,8664192.54759669,56,25,25
287709.925514829,8664192.54759669,56,22,31
287709.985368781,8664192.54759669,49,24,40
287710.045222732,8664192.54759669,58,28,34
287710.105076684,8664192.54759669,66,31,27
287710.164930636,8664192.54759669,64,37,27
287710.224784587,8664192.54759669,71,30,33
287710.284638539,8664192.54759669,61,29,38
287710.34449249,8664192.54759669,55,28,38
287710.404346442,8664192.54759669,54,27,40
287710.464200394,8664192.54759669,53,28,34
287710.524054345,8664192.54759669,56,24,38
287710.583908297,8664192.54759669,57,25,36
287710.643762249,8664192.54759669,51,28,37
287710.7036162,8664192.54759669,49,29,36
287710.763470152,8664192.54759669,53,27,34
287710.823324103,8664192.54759669,56,28,32
287710.883178055,8664192.54759669,46,32,33
287710.943032007,8664192.54759669,51,25,38
287711.002885958,8664192.54759669,57,20,38
287711.06273991,8664192.54759669,58,23,34
287711.122593862,8664192.54759669,54,27,34
287711.182447813,8664192.54759669,53,26,36
287711.242301765,8664192.54759669,55,26,34
287711.302155716,8664192.54759669,59,25,33
287711.362009668,8664192.54759669,59,28,25
287711.42186362,8664192.54759669,57,29,25
287711.481717571,8664192.54759669,59,29,25
287711.541571523,8664192.54759669,64,24,30
287711.601425475,8664192.54759669,67,19,35
287711.661279426,8664192.54759669,64,24,34
287711.721133378,8664192.54759669,62,28,32
287711.780987329,8664192.54759669,65,30,26
287711.840841281,8664192.54759669,57,34,24
287711.900695233,8664192.54759669,53,32,36
287711.960549184,8664192.54759669,54,26,36
287712.020403136,8664192.54759669,51,27,33
287712.080257087,8664192.54759669,51,27,33
287712.140111039,8664192.54759669,52,27,30
287712.199964991,8664192.54759669,51,31,26
287712.259818942,8664192.54759669,57,27,34
287712.319672894,8664192.54759669,61,30,33
287712.379526846,8664192.54759669,52,37,33
287712.439380797,8664192.54759669,46,35,34
287712.499234749,8664192.54759669,57,29,30
287712.5590887,8664192.54759669,64,27,29
287712.618942652,8664192.54759669,63,27,30
287712.678796604,8664192.54759669,59,25,41
287712.738650555,8664192.54759669,63,26,39
287712.798504507,8664192.54759669,68,27,38
287712.858358458,8664192.54759669,60,32,39
287712.91821241,8664192.54759669,52,39,33
287712.978066362,8664192.54759669,56,40,30
287713.037920313,8664192.54759669,65,32,31
287713.097774265,8664192.54759669,56,31,36
287713.157628217,8664192.54759669,48,30,40
287713.217482168,8664192.54759669,52,27,38
287713.27733612,8664192.54759669,55,28,36
287713.337190071,8664192.54759669,49,32,35
287713.397044023,8664192.54759669,44,33,36
287713.456897975,8664192.54759669,50,29,38
287713.516751926,8664192.54759669,60,24,35
287713.576605878,8664192.54759669,54,28,24
287713.63645983,8664192.54759669,45,30,29
287705.376614506,8664192.48774274,61,43,36
287705.436468457,8664192.48774274,64,48,41
287705.496322409,8664192.48774274,65,56,42
287705.556176361,8664192.48774274,74,47,59
287705.616030312,8664192.48774274,73,50,57
287705.675884264,8664192.48774274,71,53,56
287705.735738216,8664192.48774274,67,57,53
287705.795592167,8664192.48774274,67,60,46
287705.855446119,8664192.48774274,71,57,45
287705.91530007,8664192.48774274,76,54,45
287705.975154022,8664192.48774274,74,53,48
287706.035007974,8664192.48774274,72,51,51
287706.094861925,8664192.48774274,65,51,54
287706.154715877,8664192.48774274,69,41,55
287706.214569829,8664192.48774274,62,40,43
287706.27442378,8664192.48774274,54,37,41
287706.334277732,8664192.48774274,55,35,30
287706.394131683,8664192.48774274,48,37,28
287706.453985635,8664192.48774274,52,36,26
287706.513839587,8664192.48774274,58,31,25
287706.573693538,8664192.48774274,50,30,29
287706.63354749,8664192.48774274,41,32,31
287706.693401442,8664192.48774274,45,30,32
287706.753255393,8664192.48774274,47,31,32
287706.813109345,8664192.48774274,45,34,30
287706.872963296,8664192.48774274,46,33,36
287706.932817248,8664192.48774274,63,29,36
287706.9926712,8664192.48774274,75,30,38
287707.052525151,8664192.48774274,79,33,42
287707.112379103,8664192.48774274,87,31,47
287707.172233055,8664192.48774274,96,30,51
287707.232087006,8664192.48774274,101,29,63
287707.291940958,8664192.48774274,101,29,63
287707.351794909,8664192.48774274,89,40,65
287707.411648861,8664192.48774274,92,34,69
287707.471502813,8664192.48774274,79,43,55
287707.531356764,8664192.48774274,75,36,48
287707.591210716,8664192.48774274,77,28,39
287707.651064668,8664192.48774274,73,30,26
287707.710918619,8664192.48774274,68,25,30
287707.770772571,8664192.48774274,59,26,32
287707.830626522,8664192.48774274,45,29,31
287707.890480474,8664192.48774274,46,26,32
287707.950334426,8664192.48774274,54,21,32
287708.010188377,8664192.48774274,73,24,42
287708.070042329,8664192.48774274,92,23,54
287708.12989628,8664192.48774274,92,32,57
287708.189750232,8664192.48774274,113,20,54
287708.249604184,8664192.48774274,99,18,60
287708.309458135,8664192.48774274,78,29,40
287708.369312087,8664192.48774274,72,31,39
287708.429166039,8664192.48774274,67,30,40
287708.48901999,8664192.48774274,63,29,41
287708.548873942,8664192.48774274,59,28,43
287708.608727893,8664192.48774274,60,33,24
287708.668581845,8664192.48774274,65,27,19
287708.728435797,8664192.48774274,68,16,28
287708.788289748,8664192.48774274,59,23,28
287708.8481437,8664192.48774274,53,32,25
287708.907997651,8664192.48774274,47,32,34
287708.967851603,8664192.48774274,48,34,35
287709.027705555,8664192.48774274,51,33,34
287709.087559506,8664192.48774274,52,33,34
287709.147413458,8664192.48774274,56,30,32
287709.20726741,8664192.48774274,55,28,32
287709.267121361,8664192.48774274,52,29,30
287709.326975313,8664192.48774274,54,24,36
287709.386829264,8664192.48774274,56,30,31
287709.446683216,8664192.48774274,48,37,31
287709.506537168,8664192.48774274,48,32,36
287709.566391119,8664192.48774274,50,30,32
287709.626245071,8664192.48774274,50,29,29
287709.686099023,8664192.48774274,51,24,35
287709.745952974,8664192.48774274,51,22,40
287709.805806926,8664192.48774274,53,24,32
287709.865660877,8664192.48774274,52,26,34
287709.925514829,8664192.48774274,50,27,34
287709.985368781,8664192.48774274,46,30,33
287710.045222732,8664192.48774274,51,31,30
287710.105076684,8664192.48774274,55,33,30
287710.164930636,8664192.48774274,60,35,30
287710.224784587,8664192.48774274,71,28,30
287710.284638539,8664192.48774274,62,28,35
287710.34449249,8664192.48774274,55,27,34
287710.404346442,8664192.48774274,59,22,37
287710.464200394,8664192.48774274,61,23,37
287710.524054345,8664192.48774274,57,26,34
287710.583908297,8664192.48774274,54,28,32
287710.643762249,8664192.48774274,50,28,36
287710.7036162,8664192.48774274,53,27,29
287710.763470152,8664192.48774274,55,21,34
287710.823324103,8664192.48774274,50,27,34
287710.883178055,8664192.48774274,45,31,31
287710.943032007,8664192.48774274,52,26,33
287711.002885958,8664192.48774274,53,23,36
287711.06273991,8664192.48774274,49,28,36
287711.122593862,8664192.48774274,48,32,34
287711.182447813,8664192.48774274,53,31,30
287711.242301765,8664192.48774274,55,32,26
287711.302155716,8664192.48774274,59,29,25
287711.362009668,8664192.48774274,62,21,39
287711.42186362,8664192.48774274,61,21,42
287711.481717571,8664192.48774274,58,27,37
287711.541571523,8664192.48774274,60,24,35
287711.601425475,8664192.48774274,64,19,37
287711.661279426,8664192.48774274,60,26,33
287711.721133378,8664192.48774274,60,32,30
287711.780987329,8664192.48774274,62,34,29
287711.840841281,8664192.48774274,53,40,29
287711.900695233,8664192.48774274,58,28,39
287711.960549184,8664192.48774274,52,33,25
287712.020403136,8664192.48774274,43,33,31
287712.080257087,8664192.48774274,43,33,31
287712.140111039,8664192.48774274,49,30,33
287712.199964991,8664192.48774274,53,30,28
287712.259818942,8664192.48774274,61,26,35
287712.319672894,8664192.48774274,66,29,31
287712.379526846,8664192.48774274,54,36,33
287712.439380797,8664192.48774274,51,33,33
287712.499234749,8664192.48774274,58,26,35
287712.5590887,8664192.48774274,61,24,35
287712.618942652,8664192.48774274,70,22,30
287712.678796604,8664192.48774274,68,23,42
287712.738650555,8664192.48774274,64,30,42
287712.798504507,8664192.48774274,66,28,46
287712.858358458,8664192.48774274,59,33,41
287712.91821241,8664192.48774274,53,37,32
287712.978066362,8664192.48774274,57,29,48
287713.037920313,8664192.48774274,67,29,32
287713.097774265,8664192.48774274,56,30,32
287713.157628217,8664192.48774274,43,30,43
287713.217482168,8664192.48774274,50,34,25
287713.27733612,8664192.48774274,54,33,24
287713.337190071,8664192.48774274,48,34,27
287713.397044023,8664192.48774274,46,33,35
287713.456897975,8664192.48774274,47,33,39
287713.516751926,8664192.48774274,54,28,34
287713.576605878,8664192.48774274,51,26,35
287713.63645983,8664192.48774274,46,28,33
287705.376614506,8664192.42788879,62,43,32
287705.436468457,8664192.42788879,64,46,44
287705.496322409,8664192.42788879,68,50,48
287705.556176361,8664192.42788879,81,49,44
287705.616030312,8664192.42788879,76,53,47
287705.675884264,8664192.42788879,70,57,46
287705.735738216,8664192.42788879,66,61,45
287705.795592167,8664192.42788879,71,57,52
287705.855446119,8664192.42788879,71,54,56
287705.91530007,8664192.42788879,73,49,62
287705.975154022,8664192.42788879,71,48,62
287706.035007974,8664192.42788879,69,49,61
287706.094861925,8664192.42788879,62,54,51
287706.154715877,8664192.42788879,65,44,52
287706.214569829,8664192.42788879,60,39,48
287706.27442378,8664192.42788879,56,42,28
287706.334277732,8664192.42788879,55,31,37
287706.394131683,8664192.42788879,46,34,35
287706.453985635,8664192.42788879,52,32,30
287706.513839587,8664192.42788879,61,28,26
287706.573693538,8664192.42788879,53,27,27
287706.63354749,8664192.42788879,43,31,30
287706.693401442,8664192.42788879,45,30,30
287706.753255393,8664192.42788879,46,32,30
287706.813109345,8664192.42788879,50,33,30
287706.872963296,8664192.42788879,49,33,39
287706.932817248,8664192.42788879,69,29,38
287706.9926712,8664192.42788879,81,31,45
287707.052525151,8664192.42788879,79,39,50
287707.112379103,8664192.42788879,90,30,63
287707.172233055,8664192.42788879,94,27,67
287707.232087006,8664192.42788879,95,32,67
287707.291940958,8664192.42788879,89,36,59
287707.351794909,8664192.42788879,89,36,59
287707.411648861,8664192.42788879,90,37,46
287707.471502813,8664192.42788879,71,43,39
287707.531356764,8664192.42788879,58,41,35
287707.591210716,8664192.42788879,60,35,26
287707.651064668,8664192.42788879,54,31,31
287707.710918619,8664192.42788879,51,27,35
287707.770772571,8664192.42788879,46,29,34
287707.830626522,8664192.42788879,46,27,33
287707.890480474,8664192.42788879,43,29,30
287707.950334426,8664192.42788879,49,25,30
287708.010188377,8664192.42788879,47,33,26
287708.070042329,8664192.42788879,62,27,40
287708.12989628,8664192.42788879,76,24,50
287708.189750232,8664192.42788879,79,30,46
287708.249604184,8664192.42788879,92,22,48
287708.309458135,8664192.42788879,69,31,37
287708.369312087,8664192.42788879,74,26,38
287708.429166039,8664192.42788879,74,23,40
287708.48901999,8664192.42788879,70,26,38
287708.548873942,8664192.42788879,65,30,35
287708.608727893,8664192.42788879,62,30,34
287708.668581845,8664192.42788879,64,28,31
287708.728435797,8664192.42788879,72,24,21
287708.788289748,8664192.42788879,71,13,36
287708.8481437,8664192.42788879,57,25,31
287708.907997651,8664192.42788879,54,31,28
287708.967851603,8664192.42788879,53,34,27
287709.027705555,8664192.42788879,54,33,34
287709.087559506,8664192.42788879,58,31,32
287709.147413458,8664192.42788879,52,32,36
287709.20726741,8664192.42788879,50,31,33
287709.267121361,8664192.42788879,49,28,35
287709.326975313,8664192.42788879,44,29,32
287709.386829264,8664192.42788879,59,23,32
287709.446683216,8664192.42788879,67,28,25
287709.506537168,8664192.42788879,52,39,25
287709.566391119,8664192.42788879,46,37,30
287709.626245071,8664192.42788879,52,32,33
287709.686099023,8664192.42788879,57,27,29
287709.745952974,8664192.42788879,51,28,33
287709.805806926,8664192.42788879,51,26,36
287709.865660877,8664192.42788879,53,30,34
287709.925514829,8664192.42788879,49,32,34
287709.985368781,8664192.42788879,48,31,36
287710.045222732,8664192.42788879,53,27,39
287710.105076684,8664192.42788879,55,28,39
287710.164930636,8664192.42788879,58,28,40
287710.224784587,8664192.42788879,66,23,44
287710.284638539,8664192.42788879,60,27,36
287710.34449249,8664192.42788879,52,29,35
287710.404346442,8664192.42788879,61,25,32
287710.464200394,8664192.42788879,68,26,25
287710.524054345,8664192.42788879,59,31,22
287710.583908297,8664192.42788879,51,31,29
287710.643762249,8664192.42788879,49,30,34
287710.7036162,8664192.42788879,49,30,32
287710.763470152,8664192.42788879,45,33,26
287710.823324103,8664192.42788879,39,33,30
287710.883178055,8664192.42788879,51,25,35
287710.943032007,8664192.42788879,55,23,36
287711.002885958,8664192.42788879,56,21,37
287711.06273991,8664192.42788879,53,29,33
287711.122593862,8664192.42788879,49,36,33
287711.182447813,8664192.42788879,52,31,37
287711.242301765,8664192.42788879,54,31,33
287711.302155716,8664192.42788879,58,28,31
287711.362009668,8664192.42788879,60,29,31
287711.42186362,8664192.42788879,63,31,25
287711.481717571,8664192.42788879,57,35,23
287711.541571523,8664192.42788879,55,31,29
287711.601425475,8664192.42788879,57,26,35
287711.661279426,8664192.42788879,52,32,38
287711.721133378,8664192.42788879,52,37,40
287711.780987329,8664192.42788879,62,37,27
287711.840841281,8664192.42788879,58,37,26
287711.900695233,8664192.42788879,55,27,43
287711.960549184,8664192.42788879,54,34,22
287712.020403136,8664192.42788879,47,31,36
287712.080257087,8664192.42788879,50,31,33
287712.140111039,8664192.42788879,50,31,33
287712.199964991,8664192.42788879,54,31,30
287712.259818942,8664192.42788879,61,28,30
287712.319672894,8664192.42788879,64,28,35
287712.379526846,8664192.42788879,60,30,35
287712.439380797,8664192.42788879,58,29,32
287712.499234749,8664192.42788879,60,27,28
287712.5590887,8664192.42788879,55,32,28
287712.618942652,8664192.42788879,66,33,23
287712.678796604,8664192.42788879,72,27,46
287712.738650555,8664192.42788879,64,37,42
287712.798504507,8664192.42788879,67,32,43
287712.858358458,8664192.42788879,61,32,38
287712.91821241,8664192.42788879,56,35,31
287712.978066362,8664192.42788879,59,31,33
287713.037920313,8664192.42788879,62,27,36
